store_id,has_any_constraint,has_day_constraint,excluded_days_str,exclude_holidays,has_time_constraint,time_constraint,has_fleet_constraint,max_tonnage,delivery_remark,specific_constraint
ZJ80,False,False,,False,False,,False,,Loading at the parking area.,
ZJ81,False,False,,False,False,,False,,"10am-1pm boleh loading stock ja setiap jumaat ,coz pasar malam start 2pm,jalan ke kedai kita kena blok dan tak boleh masuk",Friday receiving window: 10:00am to 1:00pm only
ZJ82,False,False,,False,False,,False,,,
ZJ83,False,False,,False,False,,False,,,
ZJ84,False,False,,False,False,,False,,,
ZJ85,False,False,,False,False,,False,,,
ZJ86,False,False,,False,False,,False,,,
ZJ87,False,False,,False,False,,False,,,
ZJ88,False,False,,False,False,,False,,,
ZJ89,False,False,,False,False,,False,,,
ZJ90,False,False,,False,False,,False,,Loading at the parking area,
ZJ91,False,False,,False,False,,False,,,
ZJ92,False,False,,False,False,,False,,,
ZJ93,False,False,,False,False,,False,,,
ZJ94,False,False,,False,False,,False,,,
ZJ95,True,False,,False,True,No unloading at store: Daily - 12:00pm to 2:00pm,False,,Cargo lift closed on 12pm to 2pm,
ZJ96,False,False,,False,False,,False,,,
ZJ97,True,True,"Saturday,Sunday",False,False,,False,,No delivery on weekend,
ZJ99,False,False,,False,False,,False,,,
ZK01,False,False,,False,False,,False,,,
ZK02,False,False,,False,False,,False,,Loading at ground floor (Loading Bay Mall),
ZK03,False,False,,False,False,,False,,,
ZK06,False,False,,False,False,,False,,,
ZK07,False,False,,False,False,,False,,,
ZK08,False,False,,False,False,,False,,,
ZK09,False,False,,False,False,,False,,,
ZK11,False,False,,False,False,,False,,,
ZK12,False,False,,False,False,,False,,,
ZK14,False,False,,False,False,,False,,,
ZK15,False,False,,False,False,,False,,,
ZK16,False,False,,False,False,,False,,,
ZK17,False,False,,False,False,,False,,,
ZK18,False,False,,False,False,,False,,,
ZK19,False,False,,False,False,,False,,,
ZK20,False,False,,False,False,,False,,,
ZK21,False,False,,False,False,,False,,,
ZK22,False,False,,False,False,,False,,,
ZK23,False,False,,False,False,,False,,,
ZK24,False,False,,False,False,,False,,,
ZK25,False,False,,False,False,,False,,Loading at store main entrance,
ZK26,False,False,,False,False,,False,,,
ZK27,False,False,,False,False,,False,,,
ZK28,False,False,,False,False,,False,,,
ZK30,False,False,,False,False,,False,,,
ZK31,False,False,,False,False,,False,,,
ZK32,False,False,,False,False,,False,,,
ZK33,False,False,,False,False,,False,,Loading at store main entrance,
ZK34,False,False,,False,False,,False,,,
ZK35,False,False,,False,False,,False,,,
ZK36,False,False,,False,False,,False,,,
ZK37,False,False,,False,False,,False,,,
ZK38,False,False,,False,False,,False,,Loading at store main entrance,
ZK39,False,False,,False,False,,False,,,
ZK40,False,False,,False,False,,False,,,
ZK41,False,False,,False,False,,False,,,
ZK42,False,False,,False,False,,False,,,
ZK43,False,False,,False,False,,False,,,
ZK44,False,False,,False,False,,False,,,
ZK45,False,False,,False,False,,False,,,
ZK46,False,False,,False,False,,False,,,
ZK47,False,False,,False,False,,False,,Loading at store main entrance,
ZK48,False,False,,False,False,,False,,Loading at store main entrance,
ZK49,False,False,,False,False,,False,,Loading at store main entrance,
ZK50,False,False,,False,False,,False,,,
ZK51,False,False,,False,False,,False,,,
ZK52,False,False,,False,False,,False,,,
ZK53,False,False,,False,False,,False,,,
ZK54,False,False,,False,False,,False,,,
ZK55,False,False,,False,False,,False,,,
ZK57,False,False,,False,False,,False,,,
ZK58,False,False,,False,False,,False,,,
ZK59,False,False,,False,False,,False,,,
ZK60,False,False,,False,False,,False,,Loading at store main entrance,
ZK61,False,False,,False,False,,False,,,
ZK62,False,False,,False,False,,False,,,
ZK65,False,False,,False,False,,False,,,
ZK66,False,False,,False,False,,False,,,
ZK67,False,False,,False,False,,False,,,
ZK68,False,False,,False,False,,False,,,
ZK69,False,False,,False,False,,False,,,
ZK70,False,False,,False,False,,False,,,
ZK71,False,False,,False,False,,False,,,
ZK72,False,False,,False,False,,False,,,
ZK73,False,False,,False,False,,False,,,
ZK74,False,False,,False,False,,False,,,
ZK75,False,False,,False,False,,False,,,
ZK76,False,False,,False,False,,False,,,
ZK77,False,False,,False,False,,False,,,
ZK78,False,False,,False,False,,False,,Loading at store main entrance,
ZK79,False,False,,False,False,,False,,,
ZK80,False,False,,False,False,,False,,,
ZK81,False,False,,False,False,,False,,Loading at store main entrance,
ZK82,False,False,,False,False,,False,,,
ZK83,False,False,,False,False,,False,,,
ZK84,False,False,,False,False,,False,,,
ZK85,False,False,,False,False,,False,,,
ZK86,False,False,,False,False,,False,,,
ZK87,False,False,,False,False,,False,,,
ZK88,False,False,,False,False,,False,,,
ZK89,False,False,,False,False,,False,,,
ZK90,False,False,,False,False,,False,,,
ZK91,False,False,,False,False,,False,,,
ZK92,False,False,,False,False,,False,,,
ZK93,False,False,,False,False,,False,,,
ZK94,False,False,,False,False,,False,,,
ZK95,False,False,,False,False,,False,,,
ZK96,True,False,,False,False,,True,5.0,Maximum 5 tons lorry allowed,
ZK97,False,False,,False,False,,False,,Loading at store main entrance,
ZK98,False,False,,False,False,,False,,,
ZK99,False,False,,False,False,,False,,,
ZKA1,False,False,,False,False,,False,,,
ZKA2,False,False,,False,False,,False,,,
ZKA3,False,False,,False,False,,False,,,
ZKA4,False,False,,False,False,,False,,,
ZKA5,False,False,,False,False,,False,,,
ZKA6,False,False,,False,False,,False,,,
ZKA7,False,False,,False,False,,False,,,
ZKA8,False,False,,False,False,,False,,Loading at ground floor (Loading Bay Mall),
ZKA9,True,False,,False,False,,True,5.0,Maximum 5 tons lorry allowed,
ZKB0,False,False,,False,False,,False,,,
ZKB1,False,False,,False,False,,False,,,
ZKB2,False,False,,False,False,,False,,,
ZKB3,False,False,,False,False,,False,,,
ZKB4,False,False,,False,False,,False,,,
ZKB5,False,False,,False,False,,False,,,
ZKB6,False,False,,False,False,,False,,,
ZKB7,False,False,,False,False,,False,,,
ZKB8,False,False,,False,False,,False,,,
ZKB9,False,False,,False,False,,False,,,
ZKC0,False,False,,False,False,,False,,,
ZKC1,False,False,,False,False,,False,,,
ZKC2,False,False,,False,False,,False,,,
ZKC3,False,False,,False,False,,False,,Loading at parking area.,
ZKC4,False,False,,False,False,,False,,,
ZKC5,False,False,,False,False,,False,,,
ZKC6,False,False,,False,False,,False,,,
ZKC7,False,False,,False,False,,False,,,
ZKC8,True,False,,False,False,,True,5.0,Lorry 5 ton Below only,
ZKC9,False,False,,False,False,,False,,,
ZKD0,False,False,,False,False,,False,,,
ZKD1,False,False,,False,False,,False,,,
ZKD2,False,False,,False,False,,False,,,
ZKD3,False,False,,False,False,,False,,,
ZKD4,False,False,,False,False,,False,,,
ZKD5,False,False,,False,False,,False,,Loading at ground floor (Loading Bay Mall),
ZKD6,False,False,,False,False,,False,,,
ZKD7,False,False,,False,False,,False,,,
ZKD8,False,False,,False,False,,False,,,
ZKD9,False,False,,False,False,,False,,Laoding at store coridor,
ZKE0,False,False,,False,False,,False,,,
ZKE1,False,False,,False,False,,False,,,
ZKE2,False,False,,False,False,,False,,,
ZKE3,False,False,,False,False,,False,,,
ZKE4,False,False,,False,False,,False,,,
ZKE5,False,False,,False,False,,False,,,
ZKE6,False,False,,False,False,,False,,,
ZKE7,False,False,,False,False,,False,,,
ZKE8,False,False,,False,False,,False,,,
ZKE9,False,False,,False,False,,False,,,
ZKF0,False,False,,False,False,,False,,,
ZKF1,False,False,,False,False,,False,,,
ZKF2,False,False,,False,False,,False,,,
ZKF3,False,False,,False,False,,False,,,
ZKF4,False,False,,False,False,,False,,,
ZKF5,False,False,,False,False,,False,,,
ZKF6,False,False,,False,False,,False,,,
ZKF7,False,False,,False,False,,False,,,
ZKF8,False,False,,False,False,,False,,,
ZKF9,False,False,,False,False,,False,,,
ZKG0,False,False,,False,False,,False,,,
ZKG1,False,False,,False,False,,False,,,
ZKG2,False,False,,False,False,,False,,,
ZKG3,False,False,,False,False,,False,,,
ZKG4,False,False,,False,False,,False,,,
ZKG5,False,False,,False,False,,False,,,
ZKG6,False,False,,False,False,,False,,,
ZKG7,False,False,,False,False,,False,,,
ZKG8,False,False,,False,False,,False,,,
ZKG9,False,False,,False,False,,False,,,
ZKH0,False,False,,False,False,,False,,,
ZKH1,False,False,,False,False,,False,,,
ZKH3,False,False,,False,False,,False,,,
ZKH4,False,False,,False,False,,False,,,
ZKH5,False,False,,False,False,,False,,,
ZKH6,False,False,,False,False,,False,,,
ZKH7,False,False,,False,False,,False,,,
ZKH8,False,False,,False,False,,False,,,
ZKH9,False,False,,False,False,,False,,,
ZKI0,False,False,,False,False,,False,,,
ZKI1,False,False,,False,False,,False,,,
ZKI2,False,False,,False,False,,False,,,
ZKI3,False,False,,False,False,,False,,,
ZKI4,False,False,,False,False,,False,,,
ZKI5,False,False,,False,False,,False,,,
ZKI6,False,False,,False,False,,False,,,
ZKI7,False,False,,False,False,,False,,,
ZKI8,False,False,,False,False,,False,,,
ZKI9,False,False,,False,False,,False,,,
ZKJ2,False,False,,False,False,,False,,,
ZKJ3,False,False,,False,False,,False,,,
ZL01,False,False,,False,False,,False,,,
ZL02,False,False,,False,False,,False,,,
ZL03,False,False,,False,False,,False,,,
ZL05,False,False,,False,False,,False,,,
ZL06,True,False,,False,True,"Limited timeframe: 10:30pm to 10:00am, 3:30pm to 5:00pm",False,,Can loading after operation mall ( 10.30pm until 10.00am ) / loading from 3.30 until 5pm,
ZL07,False,False,,False,False,,False,,,
ZL08,False,False,,False,False,,False,,,
ZL09,False,False,,False,False,,False,,,
ZL10,False,False,,False,False,,False,,,
ZL11,False,False,,False,False,,False,,,
ZL12,False,False,,False,False,,False,,,
ZL13,False,False,,False,False,,False,,,
ZL14,False,False,,False,False,,False,,,
ZL15,False,False,,False,False,,False,,,
ZL16,False,False,,False,False,,False,,,
ZL17,False,False,,False,False,,False,,,
ZL18,False,False,,False,False,,False,,,
ZL19,False,False,,False,False,,False,,,
ZL20,False,False,,False,False,,False,,,
ZL21,False,False,,False,False,,False,,,
ZL22,False,False,,False,False,,False,,,
ZL23,False,False,,False,False,,False,,,
ZL24,False,False,,False,False,,False,,,
ZL25,False,False,,False,False,,False,,,
ZL26,False,False,,False,False,,False,,,
ZL27,False,False,,False,False,,False,,,
ZL28,False,False,,False,False,,False,,,
ZL29,False,False,,False,False,,False,,,
ZL30,False,False,,False,False,,False,,,
ZL31,True,True,"Saturday,Sunday",True,False,,False,,Weekend delivery requires 1 day's notice,
ZL32,False,False,,False,False,,False,,,
ZL33,False,False,,False,False,,False,,,
ZL34,True,False,,False,False,,True,5.0,Maximum 5 tons lorry allowed,
ZL35,False,False,,False,False,,False,,,
ZL36,False,False,,False,False,,False,,,
ZL37,False,False,,False,False,,False,,,
ZL38,False,False,,False,False,,False,,,
ZL39,False,False,,False,False,,False,,,
ZL40,False,False,,False,False,,False,,,
ZL41,False,False,,False,False,,False,,,
ZL42,False,False,,False,False,,False,,,
ZL43,False,False,,False,False,,False,,,
ZL44,False,False,,False,False,,False,,,
ZL45,False,False,,False,False,,False,,,
ZL46,False,False,,False,False,,False,,,
ZL47,False,False,,False,False,,False,,,
ZL48,False,False,,False,False,,False,,,
ZL49,False,False,,False,False,,False,,,
ZL50,False,False,,False,False,,False,,,
ZL51,False,False,,False,False,,False,,,
ZL52,False,False,,False,False,,False,,,
ZL53,False,False,,False,False,,False,,,
ZL54,False,False,,False,False,,False,,,
ZL55,False,False,,False,False,,False,,,
ZL56,False,False,,False,False,,False,,,
ZL57,False,False,,False,False,,False,,,
ZL58,False,False,,False,False,,False,,,
ZL59,False,False,,False,False,,False,,LOADING AT RECEIVING AREA /PARKING AREA,
ZL60,False,False,,False,False,,False,,,
ZL61,False,False,,False,False,,False,,,
ZL62,False,False,,False,False,,False,,,
ZL63,False,False,,False,False,,False,,,
ZL64,False,False,,False,False,,False,,,
ZL65,True,True,"Saturday,Sunday",True,False,,False,,On weekend and PH cannot receive by container,
ZL66,False,False,,False,False,,False,,,
ZL67,False,False,,False,False,,False,,,
ZL68,False,False,,False,False,,False,,,
ZL69,False,False,,False,False,,False,,,
ZL71,False,False,,False,False,,False,,,
ZL72,False,False,,False,False,,False,,,
ZL73,False,False,,False,False,,False,,,
ZL74,False,False,,False,False,,False,,,
ZL75,False,False,,False,False,,False,,,
ZL76,False,False,,False,False,,False,,,
ZL77,False,False,,False,False,,False,,,
ZL78,False,False,,False,False,,False,,,
ZL79,False,False,,False,False,,False,,,
ZM01,False,False,,False,False,,False,,,
ZM02,False,False,,False,False,,False,,,
ZM03,False,False,,False,False,,False,,,
ZM06,False,False,,False,False,,False,,,
ZM07,False,False,,False,False,,False,,,
ZM08,False,False,,False,False,,False,,,
ZM09,False,False,,False,False,,False,,,
ZM11,False,False,,False,False,,False,,,
ZM13,False,False,,False,False,,False,,,
ZM15,False,False,,False,False,,False,,,
ZM16,False,False,,False,False,,False,,,
ZM17,False,False,,False,False,,False,,,
ZM18,False,False,,False,False,,False,,,
ZM19,False,False,,False,False,,False,,,
ZM20,False,False,,False,False,,False,,,
ZM21,False,False,,False,False,,False,,,
ZM22,False,False,,False,False,,False,,,
ZM23,False,False,,False,False,,False,,,
ZM24,False,False,,False,False,,False,,,
ZM25,False,False,,False,False,,False,,,
ZM26,False,False,,False,False,,False,,,
ZM27,False,False,,False,False,,False,,,
ZM28,False,False,,False,False,,False,,,
ZM29,False,False,,False,False,,False,,,
ZM30,False,False,,False,False,,False,,,
ZM31,False,False,,False,False,,False,,,
ZM32,False,False,,False,False,,False,,,
ZM33,False,False,,False,False,,False,,,
ZM34,False,False,,False,False,,False,,,
ZM35,False,False,,False,False,,False,,,
ZM36,False,False,,False,False,,False,,,
ZM37,False,False,,False,False,,False,,,
ZM38,False,False,,False,False,,False,,,
ZM39,False,False,,False,False,,False,,,
ZM40,False,False,,False,False,,False,,,
ZM41,False,False,,False,False,,False,,,
ZM42,False,False,,False,False,,False,,,
ZM43,False,False,,False,False,,False,,,
ZM44,False,False,,False,False,,False,,,
ZM45,False,False,,False,False,,False,,Not suitable receive stock by container due parking space small,
ZM46,False,False,,False,False,,False,,,
ZM47,False,False,,False,False,,False,,,
ZM48,False,False,,False,False,,False,,,
ZM49,False,False,,False,False,,False,,,
ZM50,False,False,,False,False,,False,,,
ZM51,False,False,,False,False,,False,,,
ZM52,False,False,,False,False,,False,,,
ZM53,False,False,,False,False,,False,,,
ZM54,False,False,,False,False,,False,,,
ZM55,False,False,,False,False,,False,,,
ZM56,False,False,,False,False,,False,,,
ZM57,False,False,,False,False,,False,,,
ZM58,True,True,"Saturday,Sunday",True,False,,False,,Not suitable receive stock on weekend and PH,
ZM59,False,False,,False,False,,False,,,
ZM60,False,False,,False,False,,False,,,
ZM61,False,False,,False,False,,False,,,
ZM62,False,False,,False,False,,False,,,
ZM63,False,False,,False,False,,False,,,
ZM64,False,False,,False,False,,False,,,
ZM65,False,False,,False,False,,False,,,
ZM66,False,False,,False,False,,False,,,
ZM67,False,False,,False,False,,False,,,
ZM68,False,False,,False,False,,False,,,
ZM69,False,False,,False,False,,False,,,
ZM70,False,False,,False,False,,False,,,
ZM71,False,False,,False,False,,False,,,
ZM72,False,False,,False,False,,False,,,
ZM73,False,False,,False,False,,False,,,
ZM74,False,False,,False,False,,False,,,
ZM75,False,False,,False,False,,False,,,
ZM76,False,False,,False,False,,False,,,
ZM77,False,False,,False,False,,False,,,
ZM78,False,False,,False,False,,False,,,
ZM79,False,False,,False,False,,False,,,
ZM80,False,False,,False,False,,False,,,
ZM81,False,False,,False,False,,False,,,
ZM82,False,False,,False,False,,False,,,
ZM83,False,False,,False,False,,False,,,
ZM84,False,False,,False,False,,False,,,
ZM85,False,False,,False,False,,False,,,
ZM86,False,False,,False,False,,False,,,
ZM87,False,False,,False,False,,False,,,
ZM88,False,False,,False,False,,False,,,
ZM89,False,False,,False,False,,False,,,
ZM90,False,False,,False,False,,False,,,
ZM91,False,False,,False,False,,False,,,
ZM92,False,False,,False,False,,False,,,
ZM93,False,False,,False,False,,False,,,
ZM94,False,False,,False,False,,False,,,
ZT01,True,True,"Saturday,Sunday",False,False,,False,,No receiving on weekends,
ZT03,False,False,,False,False,,False,,,
ZT06,False,False,,False,False,,False,,,
ZT07,False,False,,False,False,,False,,,
ZT08,False,False,,False,False,,False,,,
ZT09,True,False,,False,True,No unloading at store: Daily - 12:00pm to 1:00pm,True,5.0,Maximum 5 tons Lorry Allowed. & Loading Bay Close 12pm - 1pm (1 Hour),
ZT10,False,False,,False,False,,False,,,
ZT11,False,False,,False,False,,False,,,
ZT12,False,False,,False,False,,False,,,
ZT13,False,False,,False,False,,False,,,
ZT15,False,False,,False,False,,False,,,
ZT16,False,False,,False,False,,False,,,
ZT17,False,False,,False,False,,False,,Cannot exceed 150 cartons,
ZT18,False,False,,False,False,,False,,Loading at ground floor,
ZT19,False,False,,False,False,,False,,,
ZT20,False,False,,False,False,,False,,,
ZT21,False,False,,False,False,,False,,Effective immediately 10am-12pm untill 12/10/2023 due to the installation & dismantle lift in the work program for Phase 2. Limitation ctn received 150 (original ctn) 30 (MHQ ctn),
ZT22,False,False,,False,False,,False,,,
ZT23,True,True,"Saturday,Sunday",True,False,,False,,No delivery on weekend,
ZT24,False,False,,False,False,,False,,,
ZT25,False,False,,False,False,,False,,,
ZT26,False,False,,False,False,,False,,,
ZT27,False,False,,False,False,,False,,,
ZT28,False,False,,False,False,,False,,,
ZT29,True,False,,False,False,,True,5.0,Maximum 5 tons lorry allowed,
ZT30,False,False,,False,False,,False,,,
ZT31,False,False,,False,False,,False,,,
ZT32,False,False,,False,False,,False,,,
ZT33,False,False,,False,False,,False,,,
ZT34,False,False,,False,False,,False,,,
ZT35,False,False,,False,False,,False,,Loading at ground floor,
ZT36,False,False,,False,False,,False,,,
ZT37,False,False,,False,False,,False,,Loading at the parking area,
ZT38,False,False,,False,False,,False,,,
ZT39,True,False,,False,True,No unloading at store: Daily - 12:00pm to 2:00pm,False,,Only 12pm to 2pm loading bay is closed.,
ZT40,False,False,,False,False,,False,,,
ZT41,False,False,,False,False,,False,,,
ZT42,False,False,,False,False,,False,,,
ZT43,False,False,,False,False,,False,,Loading at the parking area,
ZT44,False,False,,False,False,,False,,,
ZT45,False,False,,False,False,,False,,,
ZT46,False,False,,False,False,,False,,,
ZT47,False,False,,False,False,,False,,,
ZT48,False,False,,False,False,,False,,,
ZT49,False,False,,False,False,,False,,,
ZT50,False,False,,False,False,,False,,Only small lorry allowed,
ZT51,False,False,,False,False,,False,,Loading at the parking area,
ZT52,True,False,,False,True,No unloading at store: Friday - 1:00pm to 3:00pm,False,,Friday Close 1pm to 3pm,
ZT53,False,False,,False,False,,False,,Only small lorry allowed,
ZT54,False,False,,False,False,,False,,,
ZT55,False,False,,False,False,,False,,STORE USED SUPERMARKET AREA TO LOADING BAY - Limitation ctn receive = 50ctn,
ZT56,False,False,,False,False,,False,,,
ZT57,False,False,,False,False,,False,,,
ZT58,False,False,,False,False,,False,,special request trip all day,
ZT59,False,False,,False,False,,False,,,
ZT60,False,False,,False,False,,False,,,
ZT61,True,True,"Saturday,Sunday",True,False,,False,,Not suitable receive stock on weekend and PH,
ZT62,False,False,,False,False,,False,,,
ZT63,False,False,,False,False,,False,,,
ZT64,False,False,,False,False,,False,,,
ZT65,False,False,,False,False,,False,,,
ZT66,False,False,,False,False,,False,,,
ZT67,False,False,,False,False,,False,,,
ZT68,False,False,,False,False,,False,,,
ZT69,False,False,,False,False,,False,,Loading at parking area & main entrance.,
ZT70,False,False,,False,False,,False,,,
ZT71,False,False,,False,False,,False,,,
ZT72,False,False,,False,False,,False,,,
ZT73,False,False,,False,False,,False,,,
ZT74,False,False,,False,False,,False,,Loading at main entrance,
ZT75,False,False,,False,False,,False,,,
ZT76,False,False,,False,False,,False,,,
ZT77,True,True,"Saturday,Sunday",False,False,,False,,"Sat , Sun got pasar pagi No parking loading.",
ZT78,True,False,,False,False,,True,1.0,Receive stock only limit for 1 tan lorry only,
ZT79,False,False,,False,False,,False,,"Nearby Pajam Toll, timing traffic jam 8am-10am & 5pm-7pm",
ZT80,False,False,,False,False,,False,,,
ZT81,False,False,,False,False,,False,,Loading at the back of the Store.,
ZT82,False,False,,False,False,,False,,,
ZT83,False,False,,False,False,,False,,,
ZT84,False,False,,False,False,,False,,,
ZT85,False,False,,False,False,,False,,,
ZT86,False,False,,False,False,,False,,,
ZT87,False,False,,False,False,,False,,,
ZT88,False,False,,False,False,,False,,Only small lorry allowed,
ZT89,False,False,,False,False,,False,,,
ZT90,False,False,,False,False,,False,,,
ZT91,False,False,,False,False,,False,,,
ZT92,False,False,,False,False,,False,,,
ZT93,False,False,,False,False,,False,,The receiving route is within the Giant Trading area and limited spaces.,
ZT94,False,False,,False,False,,False,,Loading bay at the main entrance of the Mall,
ZT95,False,False,,False,False,,False,,,
ZT96,False,False,,False,False,,False,,,
ZT97,False,False,,False,False,,False,,,
ZT98,False,False,,False,False,,False,,,
ZT99,False,False,,False,False,,False,,,
ZTA0,False,False,,False,False,,False,,Loading at ground floor,
ZTA1,False,False,,False,False,,False,,boleh terima 50 below CTN .,
ZTA2,True,True,"Saturday,Sunday",False,False,,False,,No delivery on weekend,
ZTA3,False,False,,False,False,,False,,,
ZTA4,False,False,,False,False,,False,,Loading at Store main entrance,
ZTA5,False,False,,False,False,,False,,,
ZTA6,False,False,,False,False,,False,,,
ZTA7,True,True,"Saturday,Sunday",True,False,,False,,No delivery on weekend & PH,
ZTA8,False,False,,False,False,,False,,Loading at store main entrance,
ZTA9,True,False,,False,False,,True,1.0,Receive stock only limit for 1 tan lorry only,
ZTB0,True,True,"Saturday,Sunday",False,False,,False,,No delivery on weekend,
ZTB1,False,False,,False,False,,False,,,
ZTB2,False,False,,False,False,,False,,,
ZTB3,False,False,,False,False,,False,,,
ZTB4,False,False,,False,False,,False,,,
ZTB5,False,False,,False,False,,False,,,
ZTB6,False,False,,False,False,,False,,,
ZTB7,False,False,,False,False,,False,,Loading at receiving store side,
ZTB8,True,True,"Saturday,Sunday",True,False,,False,,Not suitable receive stock on weekend and PH,
ZTB9,False,False,,False,False,,False,,,
ZTC0,False,False,,False,False,,False,,,
ZTC1,False,False,,False,False,,False,,,
ZTC2,False,False,,False,False,,False,,,
ZTC3,False,False,,False,False,,False,,,
ZTC4,False,False,,False,False,,False,,,
ZTC5,False,False,,False,False,,False,,,
ZTC6,False,False,,False,False,,False,,,
ZTC7,False,False,,False,False,,False,,,
ZTC8,False,False,,False,False,,False,,,
ZTC9,False,False,,False,False,,False,,,
ZTD0,False,False,,False,False,,False,,,
ZTD1,False,False,,False,False,,False,,,
ZTD2,False,False,,False,False,,False,,,
ZTD3,False,False,,False,False,,False,,,
ZTD4,False,False,,False,False,,False,,,
ZTD5,False,False,,False,False,,False,,,
ZTD6,False,False,,False,False,,False,,,
ZTD7,False,False,,False,False,,False,,,
ZTD8,False,False,,False,False,,False,,,
ZTD9,False,False,,False,False,,False,,,
ZTE0,False,False,,False,False,,False,,,
ZTE1,False,False,,False,False,,False,,,
ZTE2,False,False,,False,False,,False,,,
ZTE3,False,False,,False,False,,False,,,
ZTE4,False,False,,False,False,,False,,,
ZTE5,False,False,,False,False,,False,,,
ZTE6,False,False,,False,False,,False,,,
ZTE7,False,False,,False,False,,False,,,
ZTE8,False,False,,False,False,,False,,,
ZTE9,False,False,,False,False,,False,,,
ZTF0,False,False,,False,False,,False,,,
ZTF1,False,False,,False,False,,False,,,
ZTF2,False,False,,False,False,,False,,,
ZTF3,False,False,,False,False,,False,,,
ZTF4,False,False,,False,False,,False,,,
ZTF5,False,False,,False,False,,False,,,
ZTF6,False,False,,False,False,,False,,,
ZTF7,False,False,,False,False,,False,,,
ZTF8,False,False,,False,False,,False,,,
ZTF9,False,False,,False,False,,False,,,
ZTG0,False,False,,False,False,,False,,,
ZTG1,False,False,,False,False,,False,,,
ZTG2,False,False,,False,False,,False,,,
ZTG3,False,False,,False,False,,False,,,
ZTG4,False,False,,False,False,,False,,,
ZTG5,False,False,,False,False,,False,,,
ZTG6,False,False,,False,False,,False,,,
ZTG7,False,False,,False,False,,False,,,
ZTG8,False,False,,False,False,,False,,,
ZTG9,False,False,,False,False,,False,,,
ZTH0,False,False,,False,False,,False,,,
ZTH1,False,False,,False,False,,False,,,
ZTH2,False,False,,False,False,,False,,,
ZTH3,False,False,,False,False,,False,,,
ZTH4,False,False,,False,False,,False,,,
ZTH5,False,False,,False,False,,False,,,
ZTH6,False,False,,False,False,,False,,,
ZTH7,False,False,,False,False,,False,,,
ZTH8,False,False,,False,False,,False,,,
ZTI0,False,False,,False,False,,False,,,
ZTI1,False,False,,False,False,,False,,,
ZTI2,False,False,,False,False,,False,,,
ZTI3,False,False,,False,False,,False,,,
ZTI4,False,False,,False,False,,False,,,
ZTI5,False,False,,False,False,,False,,,
ZTI6,False,False,,False,False,,False,,,
ZTI7,False,False,,False,False,,False,,,
ZTI9,False,False,,False,False,,False,,,
ZTJ0,False,False,,False,False,,False,,,
ZTJ1,False,False,,False,False,,False,,,
ZTJ2,False,False,,False,False,,False,,,
ZTJ3,False,False,,False,False,,False,,,
ZTJ4,False,False,,False,False,,False,,,
ZTJ5,False,False,,False,False,,False,,,
ZTJ6,False,False,,False,False,,False,,,
ZTJ7,False,False,,False,False,,False,,,
ZTJ8,False,False,,False,False,,False,,,
ZTJ9,False,False,,False,False,,False,,,
ZTK1,False,False,,False,False,,False,,,
ZTK3,False,False,,False,False,,False,,,
ZTK5,False,False,,False,False,,False,,,
ZTK6,False,False,,False,False,,False,,,
ZTK7,False,False,,False,False,,False,,,
ZTL4,False,False,,False,False,,False,,,
